Index,Score,ncbi_gene_id,claim_name
222,5.543526276596822e-05,100132417,FCGR1CP
14000,5.543526276596822e-05,552891,DNAJC25-GNG10
15044,5.541409336728975e-05,574406,ADAMTSL4-AS1
5380,5.539069388760254e-05,200504,GKN2
413,5.535305172088556e-05,100313923,MIR449C
7772,5.5339587561320513e-05,27091,CACNG5
15536,5.533621151698753e-05,59284,CACNG7
15585,5.53295249119401e-05,5956,OPN1LW
4583,5.5320546380244195e-05,155184,SLC2A7
11758,5.529673217097297e-05,442253,NEPNP
3842,5.52929996047169e-05,139760,GPR119
13095,5.528608016902581e-05,5295,PIK3R1
11166,5.523440631804988e-05,406891,MIRLET7I
7063,5.522738501895219e-05,257202,GPX6
10838,5.5222400987986475e-05,3973,LHCGR
12131,5.5218362831510603e-05,4909,NTF4
705,5.520135164260864e-05,100507616,LINC02397
7874,5.517892714124173e-05,27284,SULT1B1
14471,5.515339580597356e-05,5595,MAPK3
11236,5.513982614502311e-05,406977,MIR199A2
19778,5.511311610462144e-05,84432,PROK1
17071,5.5091142712626606e-05,673,BRAF
12961,5.5084725318010896e-05,5173,PDYN
7048,5.505431181518361e-05,2570,GABRR2
11275,5.505045555764809e-05,407019,MIR27B
2671,5.5046999477781355e-05,1142,CHRNB3
15506,5.4990472563076764e-05,59067,IL21
15596,5.498422251548618e-05,5970,RELA
4625,5.4971933423075825e-05,1577,CYP3A5
7990,5.494864672073163e-05,2792,GNGT1
12656,5.493780190590769e-05,51289,RXFP3
15439,5.490877811098471e-05,58512,DLGAP3
17553,5.487150338012725e-05,7252,TSHB
7983,5.48689640709199e-05,2785,GNG3
8680,5.4855911002960056e-05,2893,GRIA4
4674,5.482132110046223e-05,1585,CYP11B2
3944,5.4819236538605765e-05,1416,CRYBB2P1
9360,5.4810443543829024e-05,3355,HTR1F
5915,5.4806725529488176e-05,222545,GPRC6A
10413,5.480457912199199e-05,387895,LINC00944
3347,5.476488149724901e-05,127,ADH4
13091,5.4759555496275425e-05,5291,PIK3CB
7700,5.475843499880284e-05,26952,SMR3A
