Index_df1	Score_df1	ncbi_gene_id_df1	claim_name	Index_df2	Score_df2	ncbi_gene_id_df2	score_ratio
3784	0.00016757436112274822	280644	PSMD10P2	3784	0.00016757436112274822	280644	1.0
3782	0.00016757436112274822	80854	SETD7	3782	0.00016757436112274822	80854	1.0
3737	0.00016757436112274822	497258	BDNF-AS	3737	0.00016757436112274822	497258	1.0
3781	0.00016757436112274822	84634	KISS1R	3781	0.00016757436112274822	84634	1.0
3787	0.00016757436112274822	8412	BCAR3	3787	0.00016757436112274822	8412	1.0
3760	0.00016757436112274822	10525	HYOU1	3760	0.00016757436112274822	10525	1.0
3759	0.00016757436112274822	2951	GSTP1P1	3759	0.00016757436112274822	2951	1.0
3758	0.00016757436112274822	131578	LRRC15	3758	0.00016757436112274822	131578	1.0
3738	0.00016757436112274822	6477	SIAH1	3738	0.00016757436112274822	6477	1.0
3756	0.00016757436112274822	64326	COP1	3756	0.00016757436112274822	64326	1.0
3754	0.00016757436112274822	400	ARL1	3754	0.00016757436112274822	400	1.0
3870	0.00016757436112274822	3073	HEXA	3870	0.00016757436112274822	3073	1.0
3842	0.00016757436112274822	523	ATP6V1A	3842	0.00016757436112274822	523	1.0
3848	0.00016757436112274822	2712	GK2	3848	0.00016757436112274822	2712	1.0
3847	0.00016757436112274822	2877	GPX2	3847	0.00016757436112274822	2877	1.0
3853	0.00016757436112274822	11116	CEP43	3853	0.00016757436112274822	11116	1.0
3846	0.00016757436112274822	55693	KDM4D	3846	0.00016757436112274822	55693	1.0
3844	0.00016757436112274822	3097	HIVEP2	3844	0.00016757436112274822	3097	1.0
3843	0.00016757436112274822	576	ADGRB2	3843	0.00016757436112274822	576	1.0
3841	0.00016757436112274822	663	BNIP2	3841	0.00016757436112274822	663	1.0
3850	0.00016757436112274822	1417	CRYBB3	3850	0.00016757436112274822	1417	1.0
3840	0.00016757436112274822	659	BMPR2	3840	0.00016757436112274822	659	1.0
3839	0.00016757436112274822	2041	EPHA1	3839	0.00016757436112274822	2041	1.0
3845	0.00016757436112274822	1051	CEBPB	3845	0.00016757436112274822	1051	1.0
3854	0.00016757436112274822	1109	AKR1C4	3854	0.00016757436112274822	1109	1.0
3856	0.00016757436112274822	5154	PDGFA	3856	0.00016757436112274822	5154	1.0
3872	0.00016757436112274822	7532	YWHAG	3872	0.00016757436112274822	7532	1.0
3849	0.00016757436112274822	1419	CRYGB	3849	0.00016757436112274822	1419	1.0
3851	0.00016757436112274822	51684	SUFU	3851	0.00016757436112274822	51684	1.0
3753	0.00016757436112274822	84870	RSPO3	3753	0.00016757436112274822	84870	1.0
3746	0.00016757436112274822	123	PLIN2	3746	0.00016757436112274822	123	1.0
3752	0.00016757436112274822	6446	SGK1	3752	0.00016757436112274822	6446	1.0
3751	0.00016757436112274822	1381	CRABP1	3751	0.00016757436112274822	1381	1.0
3750	0.00016757436112274822	3209	HOXA13	3750	0.00016757436112274822	3209	1.0
3749	0.00016757436112274822	1418	CRYGA	3749	0.00016757436112274822	1418	1.0
3748	0.00016757436112274822	2969	GTF2I	3748	0.00016757436112274822	2969	1.0
3747	0.00016757436112274822	2199	FBLN2	3747	0.00016757436112274822	2199	1.0
3745	0.00016757436112274822	1587	ADAM3A	3745	0.00016757436112274822	1587	1.0
3852	0.00016757436112274822	3208	HPCA	3852	0.00016757436112274822	3208	1.0
3744	0.00016757436112274822	1446	CSN1S1	3744	0.00016757436112274822	1446	1.0
3743	0.00016757436112274822	170482	CLEC4C	3743	0.00016757436112274822	170482	1.0
3795	0.00016757436112274822	6556	SLC11A1	3795	0.00016757436112274822	6556	1.0
3796	0.00016757436112274822	9123	SLC16A3	3796	0.00016757436112274822	9123	1.0
3797	0.00016757436112274822	6876	TAGLN	3797	0.00016757436112274822	6876	1.0
3798	0.00016757436112274822	7060	THBS4	3798	0.00016757436112274822	7060	1.0
3790	0.00016757436112274822	8692	HYAL2	3790	0.00016757436112274822	8692	1.0
3791	0.00016757436112274822	4100	MAGEA1	3791	0.00016757436112274822	4100	1.0
3792	0.00016757436112274822	26873	OPLAH	3792	0.00016757436112274822	26873	1.0
4549	0.00016757436112274822	79716	NPEPL1	4549	0.00016757436112274822	79716	1.0
4556	0.00016757436112274822	51520	LARS1	4556	0.00016757436112274822	51520	1.0
4554	0.00016757436112274822	9899	SV2B	4554	0.00016757436112274822	9899	1.0
4553	0.00016757436112274822	860	RUNX2	4553	0.00016757436112274822	860	1.0
4552	0.00016757436112274822	3636	INPPL1	4552	0.00016757436112274822	3636	1.0
4551	0.00016757436112274822	5650	KLK7	4551	0.00016757436112274822	5650	1.0
4550	0.00016757436112274822	10892	MALT1	4550	0.00016757436112274822	10892	1.0
4555	0.00016757436112274822	79750	ZNF385D	4555	0.00016757436112274822	79750	1.0
4557	0.00016757436112274822	26099	SZRD1	4557	0.00016757436112274822	26099	1.0
4564	0.00016757436112274822	64132	XYLT2	4564	0.00016757436112274822	64132	1.0
4565	0.00016757436112274822	9934	P2RY14	4565	0.00016757436112274822	9934	1.0
4566	0.00016757436112274822	27334	P2RY10	4566	0.00016757436112274822	27334	1.0
4581	0.00016757436112274822	55187	VPS13D	4581	0.00016757436112274822	55187	1.0
4580	0.00016757436112274822	285852	TREML4	4580	0.00016757436112274822	285852	1.0
4579	0.00016757436112274822	30817	ADGRE2	4579	0.00016757436112274822	30817	1.0
4563	0.00016757436112274822	80895	ILKAP	4563	0.00016757436112274822	80895	1.0
4558	0.00016757436112274822	5820	PVT1	4558	0.00016757436112274822	5820	1.0
3793	0.00016757436112274822	5251	PHEX	3793	0.00016757436112274822	5251	1.0
4607	0.00016757436112274822	7140	TNNT3	4607	0.00016757436112274822	7140	1.0
4613	0.00016757436112274822	57620	STIM2	4613	0.00016757436112274822	57620	1.0
4612	0.00016757436112274822	9306	SOCS6	4612	0.00016757436112274822	9306	1.0
4611	0.00016757436112274822	6654	SOS1	4611	0.00016757436112274822	6654	1.0
4610	0.00016757436112274822	6383	SDC2	4610	0.00016757436112274822	6383	1.0
4609	0.00016757436112274822	5037	PEBP1	4609	0.00016757436112274822	5037	1.0
4608	0.00016757436112274822	912	CD1D	4608	0.00016757436112274822	912	1.0
4587	0.00016757436112274822	4520	MTF1	4587	0.00016757436112274822	4520	1.0
4559	0.00016757436112274822	7518	XRCC4	4559	0.00016757436112274822	7518	1.0
4623	0.00016757436112274822	8302	KLRC4	4623	0.00016757436112274822	8302	1.0
4586	0.00016757436112274822	8550	MAPKAPK5	4586	0.00016757436112274822	8550	1.0
4582	0.00016757436112274822	10098	TSPAN5	4582	0.00016757436112274822	10098	1.0
4562	0.00016757436112274822	55757	UGGT2	4562	0.00016757436112274822	55757	1.0
4561	0.00016757436112274822	319089	TTC6	4561	0.00016757436112274822	319089	1.0
4560	0.00016757436112274822	4745	NELL1	4560	0.00016757436112274822	4745	1.0
4578	0.00016757436112274822	54210	TREM1	4578	0.00016757436112274822	54210	1.0
4577	0.00016757436112274822	58508	KMT2C	4577	0.00016757436112274822	58508	1.0
4576	0.00016757436112274822	3020	H3-3A	4576	0.00016757436112274822	3020	1.0
3764	0.00016757436112274822	744	MPPED2	3764	0.00016757436112274822	744	1.0
3771	0.00016757436112274822	7433	VIPR1	3771	0.00016757436112274822	7433	1.0
3777	0.00016757436112274822	79733	E2F8	3777	0.00016757436112274822	79733	1.0
3770	0.00016757436112274822	9370	ADIPOQ	3770	0.00016757436112274822	9370	1.0
3767	0.00016757436112274822	92241	RCSD1	3767	0.00016757436112274822	92241	1.0
3766	0.00016757436112274822	51554	ACKR4	3766	0.00016757436112274822	51554	1.0
3765	0.00016757436112274822	1933	EEF1B2	3765	0.00016757436112274822	1933	1.0
3763	0.00016757436112274822	6570	SLC18A1	3763	0.00016757436112274822	6570	1.0
4575	0.00016757436112274822	3213	HOXB3	4575	0.00016757436112274822	3213	1.0
3762	0.00016757436112274822	6894	TARBP1	3762	0.00016757436112274822	6894	1.0
3768	0.00016757436112274822	967	CD63	3768	0.00016757436112274822	967	1.0
3761	0.00016757436112274822	2077	ERF	3761	0.00016757436112274822	2077	1.0
3778	0.00016757436112274822	90865	IL33	3778	0.00016757436112274822	90865	1.0
3780	0.00016757436112274822	993	CDC25A	3780	0.00016757436112274822	993	1.0
3794	0.00016757436112274822	6273	S100A2	3794	0.00016757436112274822	6273	1.0
3772	0.00016757436112274822	5147	PDE6D	3772	0.00016757436112274822	5147	1.0
3773	0.00016757436112274822	7786	MAP3K12	3773	0.00016757436112274822	7786	1.0
3774	0.00016757436112274822	2222	FDFT1	3774	0.00016757436112274822	2222	1.0
3775	0.00016757436112274822	4854	NOTCH3	3775	0.00016757436112274822	4854	1.0
3776	0.00016757436112274822	6235	RPS29	3776	0.00016757436112274822	6235	1.0
4170	0.00016757436112274822	84876	ORAI1	4170	0.00016757436112274822	84876	1.0
4172	0.00016757436112274822	27189	IL17C	4172	0.00016757436112274822	27189	1.0
3573	0.00016757436112274822	1416	CRYBB2P1	3573	0.00016757436112274822	1416	1.0
4583	0.00016757436112274822	144453	BEST3	4583	0.00016757436112274822	144453	1.0
4567	0.00016757436112274822	5834	PYGB	4567	0.00016757436112274822	5834	1.0
4568	0.00016757436112274822	2525	FUT3	4568	0.00016757436112274822	2525	1.0
4569	0.00016757436112274822	29960	MRM2	4569	0.00016757436112274822	29960	1.0
4570	0.00016757436112274822	649	BMP1	4570	0.00016757436112274822	649	1.0
4571	0.00016757436112274822	2948	GSTM4	4571	0.00016757436112274822	2948	1.0
4572	0.00016757436112274822	1896	EDA	4572	0.00016757436112274822	1896	1.0
4573	0.00016757436112274822	2830	GPR6	4573	0.00016757436112274822	2830	1.0
4574	0.00016757436112274822	56666	PANX2	4574	0.00016757436112274822	56666	1.0
3871	0.00016757436112274822	883	KYAT1	3871	0.00016757436112274822	883	1.0
3869	0.00016757436112274822	6146	RPL22	3869	0.00016757436112274822	6146	1.0
3703	0.00016757436112274822	2116	ETV2	3703	0.00016757436112274822	2116	1.0
3579	0.00016757436112274822	745	MYRF	3579	0.00016757436112274822	745	1.0
3585	0.00016757436112274822	5092	PCBD1	3585	0.00016757436112274822	5092	1.0
3584	0.00016757436112274822	515	ATP5PB	3584	0.00016757436112274822	515	1.0
3583	0.00016757436112274822	516	ATP5MC1	3583	0.00016757436112274822	516	1.0
3589	0.00016757436112274822	163	AP2B1	3589	0.00016757436112274822	163	1.0
3582	0.00016757436112274822	2303	FOXC2	3582	0.00016757436112274822	2303	1.0
3580	0.00016757436112274822	646	BNC1	3580	0.00016757436112274822	646	1.0
3578	0.00016757436112274822	2990	GUSB	3578	0.00016757436112274822	2990	1.0
3587	0.00016757436112274822	3765	KCNJ9	3587	0.00016757436112274822	3765	1.0
3577	0.00016757436112274822	1031	CDKN2C	3577	0.00016757436112274822	1031	1.0
3576	0.00016757436112274822	493	ATP2B4	3576	0.00016757436112274822	493	1.0
3575	0.00016757436112274822	3189	HNRNPH3	3575	0.00016757436112274822	3189	1.0
3581	0.00016757436112274822	666	BOK	3581	0.00016757436112274822	666	1.0
3590	0.00016757436112274822	6170	RPL39	3590	0.00016757436112274822	6170	1.0
3591	0.00016757436112274822	2002	ELK1	3591	0.00016757436112274822	2002	1.0
3586	0.00016757436112274822	5816	PVALB	3586	0.00016757436112274822	5816	1.0
3588	0.00016757436112274822	6139	RPL17	3588	0.00016757436112274822	6139	1.0
3607	0.00016757436112274822	6175	RPLP0	3607	0.00016757436112274822	6175	1.0
3634	0.00016757436112274822	23569	PADI4	3634	0.00016757436112274822	23569	1.0
3640	0.00016757436112274822	2876	GPX1	3640	0.00016757436112274822	2876	1.0
3639	0.00016757436112274822	2013	EMP2	3639	0.00016757436112274822	2013	1.0
3638	0.00016757436112274822	8029	CUBN	3638	0.00016757436112274822	8029	1.0
3628	0.00016757436112274822	30816	ERVW-1	3628	0.00016757436112274822	30816	1.0
3637	0.00016757436112274822	11240	PADI2	3637	0.00016757436112274822	11240	1.0
3635	0.00016757436112274822	10886	NPFFR2	3635	0.00016757436112274822	10886	1.0
3633	0.00016757436112274822	1538	CYLC1	3633	0.00016757436112274822	1538	1.0
3608	0.00016757436112274822	6229	RPS24	3608	0.00016757436112274822	6229	1.0
3632	0.00016757436112274822	55304	SPTLC3	3632	0.00016757436112274822	55304	1.0
3631	0.00016757436112274822	8078	USP5	3631	0.00016757436112274822	8078	1.0
3630	0.00016757436112274822	22861	NLRP1	3630	0.00016757436112274822	22861	1.0
3636	0.00016757436112274822	3416	IDE	3636	0.00016757436112274822	3416	1.0
3610	0.00016757436112274822	655	BMP7	3610	0.00016757436112274822	655	1.0
3609	0.00016757436112274822	6129	RPL7	3609	0.00016757436112274822	6129	1.0
3592	0.00016757436112274822	23743	BHMT2	3592	0.00016757436112274822	23743	1.0
3606	0.00016757436112274822	2996	GYPE	3606	0.00016757436112274822	2996	1.0
3868	0.00016757436112274822	6143	RPL19	3868	0.00016757436112274822	6143	1.0
3690	0.00016757436112274822	5499	PPP1CA	3690	0.00016757436112274822	5499	1.0
3696	0.00016757436112274822	9194	SLC16A7	3696	0.00016757436112274822	9194	1.0
3695	0.00016757436112274822	5657	PRTN3	3695	0.00016757436112274822	5657	1.0
3694	0.00016757436112274822	436	ASLP1	3694	0.00016757436112274822	436	1.0
3700	0.00016757436112274822	10747	MASP2	3700	0.00016757436112274822	10747	1.0
3693	0.00016757436112274822	8660	IRS2	3693	0.00016757436112274822	8660	1.0
3691	0.00016757436112274822	2739	GLO1	3691	0.00016757436112274822	2739	1.0
3688	0.00016757436112274822	633	BGN	3688	0.00016757436112274822	633	1.0
3698	0.00016757436112274822	3426	CFI	3698	0.00016757436112274822	3426	1.0
3687	0.00016757436112274822	517	ATP5MC2	3687	0.00016757436112274822	517	1.0
3686	0.00016757436112274822	2884	GPX1P2	3686	0.00016757436112274822	2884	1.0
3685	0.00016757436112274822	135656	MUCL3	3685	0.00016757436112274822	135656	1.0
3692	0.00016757436112274822	5631	PRPS1	3692	0.00016757436112274822	5631	1.0
3701	0.00016757436112274822	27302	BMP10	3701	0.00016757436112274822	27302	1.0
3702	0.00016757436112274822	606500	SNORD68	3702	0.00016757436112274822	606500	1.0
3697	0.00016757436112274822	440081	DDX12P	3697	0.00016757436112274822	440081	1.0
3699	0.00016757436112274822	54681	P4HTM	3699	0.00016757436112274822	54681	1.0
3605	0.00016757436112274822	7178	TPT1	3605	0.00016757436112274822	7178	1.0
3597	0.00016757436112274822	5803	PTPRZ1	3597	0.00016757436112274822	5803	1.0
3604	0.00016757436112274822	2018	EMX2	3604	0.00016757436112274822	2018	1.0
3603	0.00016757436112274822	5069	PAPPA	3603	0.00016757436112274822	5069	1.0
3602	0.00016757436112274822	11040	PIM2	3602	0.00016757436112274822	11040	1.0
3601	0.00016757436112274822	5205	ATP8B1	3601	0.00016757436112274822	5205	1.0
3600	0.00016757436112274822	8794	TNFRSF10C	3600	0.00016757436112274822	8794	1.0
3598	0.00016757436112274822	5836	PYGL	3598	0.00016757436112274822	5836	1.0
3596	0.00016757436112274822	22937	SCAP	3596	0.00016757436112274822	22937	1.0
3647	0.00016757436112274822	10914	PAPOLA	3647	0.00016757436112274822	10914	1.0
3595	0.00016757436112274822	6136	RPL12	3595	0.00016757436112274822	6136	1.0
3594	0.00016757436112274822	285195	SLC9A9	3594	0.00016757436112274822	285195	1.0
3593	0.00016757436112274822	3005	H1-0	3593	0.00016757436112274822	3005	1.0
3644	0.00016757436112274822	4145	MATK	3644	0.00016757436112274822	4145	1.0
3645	0.00016757436112274822	4795	NFKBIL1	3645	0.00016757436112274822	4795	1.0
3646	0.00016757436112274822	587	BCAT2	3646	0.00016757436112274822	587	1.0
3641	0.00016757436112274822	22801	ITGA11	3641	0.00016757436112274822	22801	1.0
3642	0.00016757436112274822	3687	ITGAX	3642	0.00016757436112274822	3687	1.0
3643	0.00016757436112274822	54474	KRT20	3643	0.00016757436112274822	54474	1.0
3802	0.00016757436112274822	9771	RAPGEF5	3802	0.00016757436112274822	9771	1.0
3809	0.00016757436112274822	200765	TIGD1	3809	0.00016757436112274822	200765	1.0
3815	0.00016757436112274822	81537	SGPP1	3815	0.00016757436112274822	81537	1.0
3808	0.00016757436112274822	4598	MVK	3808	0.00016757436112274822	4598	1.0
3806	0.00016757436112274822	10762	NUP50	3806	0.00016757436112274822	10762	1.0
3804	0.00016757436112274822	9355	LHX2	3804	0.00016757436112274822	9355	1.0
3803	0.00016757436112274822	11332	ACOT7	3803	0.00016757436112274822	11332	1.0
3800	0.00016757436112274822	6792	CDKL5	3800	0.00016757436112274822	6792	1.0
3811	0.00016757436112274822	3980	LIG3	3811	0.00016757436112274822	3980	1.0
3799	0.00016757436112274822	9469	CHST3	3799	0.00016757436112274822	9469	1.0
3807	0.00016757436112274822	23514	SPIDR	3807	0.00016757436112274822	23514	1.0
3816	0.00016757436112274822	5225	PGC	3816	0.00016757436112274822	5225	1.0
3817	0.00016757436112274822	55800	SCN3B	3817	0.00016757436112274822	55800	1.0
3818	0.00016757436112274822	5740	PTGIS	3818	0.00016757436112274822	5740	1.0
3834	0.00016757436112274822	2637	GBX2	3834	0.00016757436112274822	2637	1.0
3810	0.00016757436112274822	10752	CHL1	3810	0.00016757436112274822	10752	1.0
3812	0.00016757436112274822	23024	PDZRN3	3812	0.00016757436112274822	23024	1.0
3629	0.00016757436112274822	1326	MAP3K8	3629	0.00016757436112274822	1326	1.0
3859	0.00016757436112274822	7114	TMSB4X	3859	0.00016757436112274822	7114	1.0
3867	0.00016757436112274822	9175	MAP3K13	3867	0.00016757436112274822	9175	1.0
3866	0.00016757436112274822	82	ACTG1P9	3866	0.00016757436112274822	82	1.0
3863	0.00016757436112274822	7458	EIF4H	3863	0.00016757436112274822	7458	1.0
3862	0.00016757436112274822	6206	RPS12	3862	0.00016757436112274822	6206	1.0
3861	0.00016757436112274822	55034	MOCOS	3861	0.00016757436112274822	55034	1.0
3860	0.00016757436112274822	6872	TAF1	3860	0.00016757436112274822	6872	1.0
3858	0.00016757436112274822	26115	TANC2	3858	0.00016757436112274822	26115	1.0
3813	0.00016757436112274822	407011	MIR23B	3813	0.00016757436112274822	407011	1.0
3857	0.00016757436112274822	1967	EIF2B1	3857	0.00016757436112274822	1967	1.0
3838	0.00016757436112274822	133396	IL31RA	3838	0.00016757436112274822	133396	1.0
3723	0.00016757436112274822	8061	FOSL1	3723	0.00016757436112274822	8061	1.0
3837	0.00016757436112274822	1463	NCAN	3837	0.00016757436112274822	1463	1.0
3835	0.00016757436112274822	3110	MNX1	3835	0.00016757436112274822	3110	1.0
3814	0.00016757436112274822	5281	PIGF	3814	0.00016757436112274822	5281	1.0
3833	0.00016757436112274822	1338	COX6A1P1	3833	0.00016757436112274822	1338	1.0
3832	0.00016757436112274822	3215	HOXB5	3832	0.00016757436112274822	3215	1.0
3831	0.00016757436112274822	3195	TLX1	3831	0.00016757436112274822	3195	1.0
3616	0.00016757436112274822	6171	RPL41	3616	0.00016757436112274822	6171	1.0
3622	0.00016757436112274822	2497	FTH1P2	3622	0.00016757436112274822	2497	1.0
3621	0.00016757436112274822	4736	RPL10A	3621	0.00016757436112274822	4736	1.0
3620	0.00016757436112274822	6228	RPS23	3620	0.00016757436112274822	6228	1.0
3626	0.00016757436112274822	1876	E2F6	3626	0.00016757436112274822	1876	1.0
3619	0.00016757436112274822	6230	RPS25	3619	0.00016757436112274822	6230	1.0
3617	0.00016757436112274822	6191	RPS4X	3617	0.00016757436112274822	6191	1.0
3615	0.00016757436112274822	6167	RPL37	3615	0.00016757436112274822	6167	1.0
3830	0.00016757436112274822	1183	CLCN4	3830	0.00016757436112274822	1183	1.0
3614	0.00016757436112274822	6233	RPS27A	3614	0.00016757436112274822	6233	1.0
3613	0.00016757436112274822	483	ATP1B3	3613	0.00016757436112274822	483	1.0
3612	0.00016757436112274822	2117	ETV3	3612	0.00016757436112274822	2117	1.0
3618	0.00016757436112274822	6192	RPS4Y1	3618	0.00016757436112274822	6192	1.0
3611	0.00016757436112274822	57404	CYP20A1	3611	0.00016757436112274822	57404	1.0
3627	0.00016757436112274822	55366	LGR4	3627	0.00016757436112274822	55366	1.0
3623	0.00016757436112274822	9045	RPL14	3623	0.00016757436112274822	9045	1.0
3624	0.00016757436112274822	6161	RPL32	3624	0.00016757436112274822	6161	1.0
3625	0.00016757436112274822	6160	RPL31	3625	0.00016757436112274822	6160	1.0
3719	0.00016757436112274822	6147	RPL23A	3719	0.00016757436112274822	6147	1.0
3722	0.00016757436112274822	100132417	FCGR1CP	3722	0.00016757436112274822	100132417	1.0
3873	0.00016757436112274822	51702	PADI3	3873	0.00016757436112274822	51702	1.0
3836	0.00016757436112274822	2613	GAPDHP71	3836	0.00016757436112274822	2613	1.0
3819	0.00016757436112274822	1105	CHD1	3819	0.00016757436112274822	1105	1.0
3820	0.00016757436112274822	6339	SCNN1D	3820	0.00016757436112274822	6339	1.0
3821	0.00016757436112274822	10010	TANK	3821	0.00016757436112274822	10010	1.0
3822	0.00016757436112274822	5169	ENPP3	3822	0.00016757436112274822	5169	1.0
